Date,Close,High,Low,Open,Volume
16/07/1990,0.673623979,0.686374428,0.667249448,0.669374292,48729600
17/07/1990,0.660874307,0.675749528,0.654499046,0.674687142,54475200
18/07/1990,0.645999432,0.660874063,0.641749089,0.656624304,41853600
19/07/1990,0.65237397,0.65237397,0.626874466,0.640686639,63136800
20/07/1990,0.622624338,0.665124644,0.620499421,0.654499038,87724800
23/07/1990,0.611999154,0.628999285,0.605623968,0.622624099,74203200
24/07/1990,0.590749562,0.616249074,0.567374237,0.616249074,137102400
25/07/1990,0.607749462,0.609874342,0.584374145,0.594999054,60148800
26/07/1990,0.584374309,0.628999493,0.560999605,0.605624169,303321600
27/07/1990,0.586499155,0.594999186,0.575874207,0.582249431,51019200
30/07/1990,0.577999175,0.586499243,0.558874193,0.582249519,87955200
31/07/1990,0.565249324,0.583311882,0.5609996,0.58012458,42307200
01/08/1990,0.56737417,0.571624514,0.541874587,0.563124446,111117600
02/08/1990,0.560999513,0.567374116,0.546124259,0.556749169,91771200
03/08/1990,0.537624419,0.558874284,0.513187287,0.556749404,117180000
06/08/1990,0.514249623,0.526999379,0.497249486,0.522749655,113184000
07/08/1990,0.52062434,0.52912441,0.509999425,0.52062434,91065600
08/08/1990,0.539749026,0.543999369,0.526999237,0.53124958,86263200
09/08/1990,0.553561926,0.558874071,0.537624214,0.543999437,77054400
10/08/1990,0.548249185,0.558874096,0.53337455,0.553561951,73188000
13/08/1990,0.552499473,0.55674916,0.537624183,0.541874527,53942400
14/08/1990,0.546124518,0.559937356,0.541874793,0.554624589,33710400
15/08/1990,0.546124518,0.558874314,0.546124518,0.550374863,51408000
16/08/1990,0.524874389,0.548249087,0.524874389,0.543999364,53330400
17/08/1990,0.512124777,0.52487457,0.509999313,0.518499345,95227200
20/08/1990,0.471749276,0.514249577,0.471749276,0.512124697,113601600
21/08/1990,0.461124182,0.465374524,0.431374302,0.461124182,165650400
22/08/1990,0.45687449,0.47174912,0.453686569,0.467499397,79236000
23/08/1990,0.43987447,0.456874604,0.433499283,0.446249657,107445600
24/08/1990,0.48662439,0.490874112,0.444124101,0.444124101,95443200
27/08/1990,0.51637435,0.520624073,0.501499097,0.501499097,110116800
28/08/1990,0.534437239,0.537624506,0.509999483,0.512124948,79826400
29/08/1990,0.514249623,0.541874635,0.509999279,0.531249723,77954400
30/08/1990,0.509999335,0.530186739,0.509999335,0.516374523,65383200
31/08/1990,0.522749603,0.526999326,0.503624624,0.509999228,40737600
04/09/1990,0.5291242,0.531249664,0.516374409,0.518499253,47376000
05/09/1990,0.501499116,0.535499346,0.497249393,0.531249623,54676800
06/09/1990,0.488749295,0.497249362,0.478124386,0.492999639,115617600
07/09/1990,0.490874231,0.501499141,0.480249284,0.484499627,53704800
10/09/1990,0.473874658,0.509999145,0.473874658,0.4993742,74246400
11/09/1990,0.471749276,0.480249307,0.463249208,0.47599962,78868800
12/09/1990,0.487687081,0.490874384,0.473874865,0.478124589,75016800
13/09/1990,0.488749295,0.497249362,0.484499572,0.492999639,49867200
14/09/1990,0.50787437,0.512124714,0.479186901,0.484499667,67672800
17/09/1990,0.51637435,0.524874416,0.50362456,0.50574944,70394400
18/09/1990,0.524874389,0.530186534,0.507874257,0.515311902,60638400
19/09/1990,0.526999235,0.537624144,0.524874392,0.535499301,52696800
20/09/1990,0.50787437,0.526999349,0.50787437,0.522749625,52444800
21/09/1990,0.514249623,0.516374467,0.497249486,0.507874398,79891200
24/09/1990,0.497249424,0.509999215,0.488749357,0.505749492,81439200
25/09/1990,0.51318711,0.514249569,0.499374278,0.506811923,53308800
26/09/1990,0.512124777,0.516374501,0.505749588,0.514249657,39268800
27/09/1990,0.503624439,0.522749411,0.495124411,0.518499068,65728800
28/09/1990,0.535499394,0.539749118,0.492999714,0.495124594,97984800
01/10/1990,0.570562124,0.573749427,0.548249257,0.550374721,131623200
02/10/1990,0.559937298,0.582249585,0.556749375,0.580124704,83469600
03/10/1990,0.558873951,0.572686781,0.554624229,0.556749072,57600000
04/10/1990,0.545062125,0.558874344,0.543999702,0.554624618,69292800
05/10/1990,0.550374508,0.558873953,0.529124071,0.535499257,82101600
08/10/1990,0.560999513,0.565249236,0.548249139,0.560999513,38678400
09/10/1990,0.535499394,0.56099956,0.53124967,0.554624372,66376800
10/10/1990,0.505749345,0.529124039,0.501499002,0.52699916,115596000
11/10/1990,0.492999882,0.512124866,0.484499811,0.507874521,83815200
12/10/1990,0.484499514,0.499374145,0.458999355,0.497249302,109252800
15/10/1990,0.480249316,0.492999727,0.471749284,0.490874263,130334400
16/10/1990,0.464312047,0.489811581,0.458999284,0.482373975,300888000
17/10/1990,0.480249316,0.482374196,0.454749769,0.46537468,135820800
18/10/1990,0.519561768,0.522749653,0.482374229,0.484499693,123739200
19/10/1990,0.526999235,0.537624144,0.514249483,0.526999235,170337600
22/10/1990,0.543999434,0.550374621,0.524874456,0.5269993,80294400
23/10/1990,0.546124518,0.558874314,0.537624447,0.541874793,71884800
24/10/1990,0.555686712,0.556749134,0.537624158,0.539749038,54734400
25/10/1990,0.550374508,0.563124296,0.543999322,0.556749073,51501600
26/10/1990,0.538686633,0.548249121,0.537624175,0.541874518,59126400
29/10/1990,0.531249762,0.546124399,0.526999417,0.541874674,67881600
30/10/1990,0.542937398,0.546124665,0.526999674,0.531250021,52567200
31/10/1990,0.541874528,0.554624318,0.541874528,0.548249131,61200000
01/11/1990,0.539749026,0.546124213,0.53337446,0.535499303,49442400
02/11/1990,0.552499473,0.55887404,0.537624183,0.539749063,74764800
05/11/1990,0.557811677,0.560999563,0.550374652,0.554624376,50702400
06/11/1990,0.546124518,0.565249504,0.539749328,0.558874314,59212800
07/11/1990,0.541874528,0.550374594,0.539749064,0.541874528,63100800
08/11/1990,0.539749026,0.550374556,0.535499303,0.539749026,43466400
09/11/1990,0.550374508,0.556749073,0.548249045,0.550374508,43344000
12/11/1990,0.585436344,0.588624264,0.560999235,0.560999235,87660000
13/11/1990,0.583311737,0.590749381,0.575874092,0.584374158,67658400
14/11/1990,0.590749562,0.594999249,0.580124613,0.582249493,59724000
15/11/1990,0.576936662,0.588624615,0.571624517,0.586499152,63129600
16/11/1990,0.577999175,0.584374363,0.571624606,0.57374945,67075200
19/11/1990,0.590749562,0.592874406,0.577999149,0.577999149,45554400
20/11/1990,0.580124676,0.599249659,0.579062254,0.588624746,68868000
21/11/1990,0.584374309,0.586499189,0.569499673,0.577999121,60739200
23/11/1990,0.584374309,0.597124101,0.582249465,0.588624653,22060800
26/11/1990,0.5971241,0.599249564,0.57587424,0.582249464,47577600
27/11/1990,0.61093688,0.614124145,0.592874324,0.599249511,63417600
28/11/1990,0.598187149,0.618374551,0.597124107,0.614124206,77623200
29/11/1990,0.60562408,0.60562408,0.59287429,0.597124013,65865600
30/11/1990,0.614124,0.631124131,0.599249369,0.605623971,72165600
03/12/1990,0.6279369,0.633249044,0.618374412,0.622624171,68241600
04/12/1990,0.633248985,0.639624171,0.620499197,0.624748956,54547200
05/12/1990,0.639624476,0.643874238,0.631124443,0.633249288,68630400
06/12/1990,0.63537401,0.652374145,0.628999479,0.648124458,108201600
07/12/1990,0.631124437,0.63962447,0.614124298,0.631124437,81921600
10/12/1990,0.628999293,0.640686623,0.618374348,0.622624107,55526400
11/12/1990,0.613061547,0.633248904,0.611999089,0.622624033,61768800
12/12/1990,0.616249025,0.618374525,0.599249546,0.609874494,71560800
13/12/1990,0.618374586,0.624749191,0.609874554,0.62049943,50709600
14/12/1990,0.625811517,0.63112432,0.616249028,0.620499372,48636000
17/12/1990,0.628999293,0.631124136,0.616248848,0.620499191,27288000
18/12/1990,0.639624476,0.643874238,0.631124443,0.633249288,51876000
19/12/1990,0.636437058,0.643874047,0.635373944,0.640686745,34264800
20/12/1990,0.641749024,0.645999367,0.628999238,0.63112408,46994400
21/12/1990,0.643874228,0.645999729,0.639624467,0.643874228,33472800
24/12/1990,0.639624476,0.641749393,0.635374132,0.641749393,13550400
26/12/1990,0.637499392,0.643873995,0.633249049,0.639624235,16214400
27/12/1990,0.63537401,0.639624354,0.633249166,0.63749951,22629600
28/12/1990,0.637499392,0.639624235,0.631124206,0.633249049,20268000
31/12/1990,0.639624476,0.639624476,0.633249288,0.637499632,23702400
02/01/1991,0.63537401,0.639624354,0.63537401,0.63749951,38109600
03/01/1991,0.639624476,0.645999738,0.635374132,0.635374132,52826400
04/01/1991,0.644936383,0.650249184,0.637499395,0.637499395,58485600
07/01/1991,0.636437058,0.660874181,0.635373944,0.639624287,87552000
08/01/1991,0.624749124,0.639624343,0.620499364,0.635373999,76442400
09/01/1991,0.628999293,0.643873924,0.62474895,0.628999293,115624800
10/01/1991,0.665124536,0.669374223,0.631124267,0.631124267,123890400
11/01/1991,0.662999213,0.671499246,0.652374263,0.667249558,62006400
14/01/1991,0.65237397,0.658749156,0.641749097,0.656624312,58658400
15/01/1991,0.666186929,0.675749418,0.652374096,0.652374096,83440800
16/01/1991,0.699124098,0.704436826,0.665124488,0.667249332,139917600
17/01/1991,0.713999271,0.733124247,0.711873772,0.730998747,163526400
18/01/1991,0.724624336,0.726749179,0.69912417,0.701249014,103032000
21/01/1991,0.760749519,0.764999206,0.7193116,0.7193116,154512000
22/01/1991,0.755436778,0.773499301,0.742686985,0.761811967,113716800
23/01/1991,0.756498992,0.767123865,0.750123733,0.750123733,77083200
24/01/1991,0.769248664,0.772436622,0.754374033,0.758623792,86083200
25/01/1991,0.760749519,0.773499238,0.756499175,0.771374394,86889600
28/01/1991,0.784124434,0.798999731,0.756499413,0.756499413,130989600
29/01/1991,0.786248922,0.802186598,0.764999101,0.784124079,146980800
30/01/1991,0.818124413,0.820249257,0.777748955,0.786248986,148586400
31/01/1991,0.834061444,0.845748777,0.815998923,0.820249267,111420000
01/02/1991,0.847874165,0.858499111,0.826623688,0.841498978,117878400
04/02/1991,0.842561126,0.856373952,0.832998641,0.849998695,88236000
05/02/1991,0.860623896,0.866999082,0.832998891,0.843623764,88740000
06/02/1991,0.898874164,0.905249352,0.854249011,0.858499355,106351200
07/02/1991,0.875499308,0.926498982,0.869124048,0.90312366,133466400
08/02/1991,0.883998454,0.890373712,0.86487348,0.875499082,74232000
11/02/1991,0.886123657,0.8882485,0.869123533,0.885061273,152337600
12/02/1991,0.877624273,0.890374066,0.871249085,0.877624273,96206400
13/02/1991,0.89674902,0.897811405,0.864873598,0.871248857,95493600
14/02/1991,0.856374204,0.896748998,0.841498915,0.894624155,133704000
15/02/1991,0.877624273,0.886124305,0.860624136,0.86274898,115452000
19/02/1991,0.871249139,0.879749172,0.862749034,0.869124222,66564000
20/02/1991,0.873374104,0.883998982,0.862749154,0.864873998,52552800
21/02/1991,0.84999913,0.879749057,0.84999913,0.87549937,68277600
22/02/1991,0.869123697,0.888248668,0.847873884,0.847873884,105343200
25/02/1991,0.875499308,0.883998682,0.862748861,0.877624152,88524000
26/02/1991,0.864873588,0.871248847,0.854248715,0.862748745,55540800
27/02/1991,0.894624233,0.89887392,0.860623966,0.869123996,87674400
28/02/1991,0.881873906,0.903123729,0.877624218,0.900998885,55008000
01/03/1991,0.898874164,0.903123852,0.866999388,0.875499493,77724000
04/03/1991,0.909498632,0.913748974,0.888248744,0.898873688,47023200
05/03/1991,0.94774878,0.95624881,0.909498828,0.911623671,76356000
06/03/1991,0.91162324,0.960498042,0.907373482,0.956248357,101088000
07/03/1991,0.883998454,0.913749028,0.879748768,0.886123953,165391200
08/03/1991,0.871249139,0.900998998,0.864873878,0.888249204,134697600
11/03/1991,0.843623877,0.871248958,0.830874086,0.864873698,160970400
12/03/1991,0.813873887,0.840436433,0.812811429,0.835123705,152884800
13/03/1991,0.854248524,0.859561251,0.815998581,0.815998581,110268000
14/03/1991,0.832999229,0.86274909,0.824499123,0.86274909,100216800
15/03/1991,0.82131201,0.839374612,0.81812478,0.835124266,76932000
18/03/1991,0.843623877,0.84787422,0.815998868,0.818124368,66218400
19/03/1991,0.841498733,0.858498861,0.822373761,0.835123548,92505600
20/03/1991,0.841498733,0.858498861,0.83937389,0.841498733,83217600
21/03/1991,0.805373847,0.856374246,0.798999317,0.845748643,119188800
22/03/1991,0.796874225,0.811749449,0.790499619,0.803249415,95688000
25/03/1991,0.835123539,0.839373881,0.798999096,0.798999096,59824800
26/03/1991,0.893561542,0.894624657,0.839374544,0.839374544,89928000
27/03/1991,0.915873468,0.92862325,0.892498162,0.892498162,91936800
28/03/1991,0.902061045,0.92012356,0.900998587,0.911623532,30492000
01/04/1991,0.907374084,0.915874189,0.888249104,0.900998896,59205600
02/04/1991,0.954123557,0.956248399,0.907373521,0.913748778,96256800
03/04/1991,0.966873825,0.992373989,0.958373721,0.958373721,91778400
04/04/1991,0.966873825,0.992373989,0.958373721,0.968998668,73850400
05/04/1991,0.93499881,0.971123912,0.926498709,0.968998413,108914400
08/04/1991,0.946686089,0.96262376,0.930748418,0.93499876,46526400
09/04/1991,0.937124133,0.962624304,0.932874445,0.947749083,60768000
10/04/1991,0.91374898,0.937123638,0.89674885,0.932873952,74340000
11/04/1991,0.943499267,0.947749028,0.917999098,0.922248785,47937600
12/04/1991,0.91162324,0.934998548,0.881873331,0.930748207,176731200
15/04/1991,0.966873825,0.971124168,0.892498758,0.900998788,88819200
16/04/1991,0.954123557,0.973248525,0.934998589,0.966873341,81331200
17/04/1991,0.94774878,0.998748449,0.944561479,0.9689986,128383200
18/04/1991,0.93499881,0.95199894,0.917998681,0.945623682,88084800
19/04/1991,0.91162324,0.930748207,0.892498272,0.903123141,96588000
22/04/1991,0.868061602,0.903123598,0.864873644,0.900998754,139708800
23/04/1991,0.863811076,0.875499062,0.854248589,0.869123803,103910400
24/04/1991,0.875499308,0.890373943,0.85424883,0.862748861,82130400
25/04/1991,0.856374204,0.881873709,0.854248704,0.871248836,65707200
26/04/1991,0.856374204,0.86912392,0.839374072,0.852123861,88372800
29/04/1991,0.830873966,0.86274873,0.830873966,0.860623887,71258400
30/04/1991,0.841498733,0.843623575,0.815998576,0.830873789,115178400
01/05/1991,0.856374204,0.856374204,0.824498783,0.837249229,111628800
02/05/1991,0.854248524,0.871248652,0.852123681,0.860623709,66888000
03/05/1991,0.860623896,0.860623896,0.847874107,0.85424871,23047200
06/05/1991,0.873374104,0.87762445,0.852124276,0.85424912,44755200
07/05/1991,0.860623896,0.881873715,0.860623896,0.877624028,50904000
08/05/1991,0.875499308,0.877624152,0.852123986,0.858499174,57592800
09/05/1991,0.898874164,0.900999008,0.873373993,0.877624337,76298400
10/05/1991,0.873374104,0.90949923,0.866999499,0.903123967,52070400
13/05/1991,0.876561582,0.881873727,0.860623908,0.87762404,68745600
14/05/1991,0.860623896,0.877624028,0.85637421,0.872311227,58816800
15/05/1991,0.832999229,0.854249057,0.821311821,0.852124213,111160800
16/05/1991,0.844686747,0.849999478,0.837249754,0.843624288,70243200
17/05/1991,0.843623877,0.84574872,0.832999002,0.841499033,44812800
20/05/1991,0.842561126,0.849998695,0.830873725,0.845748353,65937600
21/05/1991,0.866999149,0.877624096,0.845748672,0.847874172,83570400
22/05/1991,0.907374084,0.907374084,0.869124124,0.873373885,88783200
23/05/1991,0.930749059,0.93287456,0.90949923,0.90949923,67752000
24/05/1991,0.93499881,0.956248626,0.930748468,0.93499881,67932000
28/05/1991,0.941373229,0.949873329,0.934998701,0.939248386,43941600
29/05/1991,0.937124133,0.951999427,0.932874445,0.945624166,64202400
30/05/1991,0.937124133,0.949873927,0.926499183,0.936061675,61833600
31/05/1991,0.932873964,0.943498836,0.917998678,0.939248493,81784800
03/06/1991,0.951999128,0.954123971,0.926498892,0.930748652,46951200
04/06/1991,0.960498631,0.964748975,0.939248808,0.951999256,35035200
05/06/1991,0.951999128,0.971124104,0.951999128,0.956248815,41385600
06/06/1991,0.94456166,0.960498681,0.939248858,0.958373838,32680800
07/06/1991,0.937124133,0.937124133,0.924374339,0.932874445,51984000
10/06/1991,0.939248741,0.943499084,0.93287421,0.937123897,29498400
11/06/1991,0.940310955,0.960498313,0.939248497,0.94349884,41846400
12/06/1991,0.94456166,0.95412415,0.937124014,0.941373702,51069600
13/06/1991,0.943499267,0.954124216,0.939248923,0.943499267,38001600
14/06/1991,0.964748979,0.966873895,0.943499156,0.945624,46360800
17/06/1991,0.964748979,0.975373926,0.956248947,0.966873895,29419200
18/06/1991,0.94774878,0.96474884,0.932874147,0.962623997,46850400
19/06/1991,0.878686607,0.932874317,0.875499378,0.932874317,157039200
20/06/1991,0.856374204,0.864873577,0.841498915,0.858499047,187999200
21/06/1991,0.869123697,0.875498955,0.86062367,0.86062367,67680000
24/06/1991,0.834061444,0.862748913,0.828749298,0.858499225,79696800
25/06/1991,0.839374244,0.852124036,0.832999057,0.843623932,97228800
26/06/1991,0.856374204,0.862748734,0.835123729,0.841498915,96638400
27/06/1991,0.866999149,0.870186451,0.851061474,0.863811264,56510400
28/06/1991,0.868592918,0.876561757,0.835123912,0.863811381,61526400
01/07/1991,0.910030127,0.913218012,0.863811331,0.876561706,72388800
02/07/1991,0.868592918,0.92118632,0.866999267,0.908436528,43920000
03/07/1991,0.815998971,0.828749348,0.787311501,0.822374159,191630400
05/07/1991,0.787311375,0.81281154,0.784124073,0.81281154,78758400
08/07/1991,0.854248524,0.857436408,0.771374037,0.774561338,109185600
09/07/1991,0.8654055,0.876561639,0.847874174,0.860623964,76948800
10/07/1991,0.831936538,0.876561681,0.828749236,0.870186494,67310400
11/07/1991,0.844686747,0.851061937,0.828749646,0.83831214,51148800
12/07/1991,0.866999149,0.873373753,0.841498986,0.854248776,35174400
15/07/1991,0.890904963,0.895686498,0.873373639,0.876561524,36763200
16/07/1991,0.860623896,0.892498661,0.860623896,0.892498661,42734400
17/07/1991,0.863811076,0.863811076,0.828749015,0.838311501,40526400
18/07/1991,0.854248524,0.882935981,0.851061223,0.866998894,25656000
19/07/1991,0.863811076,0.86699896,0.841498802,0.860623775,24441600
22/07/1991,0.860623896,0.87656157,0.847874107,0.851061408,35136000
23/07/1991,0.847874165,0.870186443,0.847874165,0.866999141,35596800
24/07/1991,0.835123539,0.857436394,0.828748938,0.85424851,54321600
25/07/1991,0.841498733,0.866998889,0.839905082,0.854248519,90211200
26/07/1991,0.90524888,0.914811367,0.851061265,0.854248565,149294400
29/07/1991,0.895686328,0.908436114,0.876561358,0.905248814,136468800
30/07/1991,0.927561522,0.930748824,0.889311562,0.898874052,78038400
